player_id,full_name,first_name,last_name,position,fantasy_positions,team,status,age,height,weight,espn_id,yahoo_id,sportradar_id,rotowire_id,rotoworld_id
1947,Jadeveon Clowney,Jadeveon,Clowney,DE,"DL,LB",,Active,32.0,77,266,16734.0,27529.0,016d31ec-9b32-47e2-801b-9724c0a30f62,9243.0,8375.0
10974,Antonio Johnson,Antonio,Johnson,DB,DB,JAX,Active,23.0,74,198,,,078c2a41-ec84-4425-b64e-8d92cee16305,17369.0,
8797,Junior Faulk,Junior,Faulk,CB,DB,,Active,,72,210,,,dc8a99c0-d309-11ec-8b77-45b1765fd110,,
7275,Elex Woodworth,Elex,Woodworth,C,OL,,Active,24.0,76,286,,33169.0,6405311e-a6c7-4c58-a647-63e22c449f0f,14856.0,
2579,Mike Hull,Mike,Hull,LB,LB,,Inactive,30.0,72,232,2515545.0,28908.0,a333a955-16bf-4157-bc86-a6919ce9edf8,10373.0,
12733,Carson Bruener,Carson,Bruener,LB,LB,PIT,Active,24.0,73,227,,,5d19be5f-da33-4d86-b910-06e4ccd7f0c7,18735.0,
7489,Kylan Johnson,Kylan,Johnson,LB,LB,,Active,25.0,74,230,3915107.0,33238.0,f21aecce-d8e5-4a11-9ade-9307e55952a2,14891.0,
4576,Jahad Thomas,Jahad,Thomas,RB,RB,,Inactive,26.0,70,188,3051315.0,30790.0,f7be29e7-2dcb-4e2b-9bba-e020634c8bb6,11775.0,
1497,Cooper Taylor,Cooper,Taylor,SS,DB,,Inactive,30.0,"6'4""",228,15895.0,26775.0,bea4b40e-a963-4e48-97b1-8e3ac61c0624,8920.0,
5077,Andrew Brown,Andrew,Brown,DT,DL,,Active,28.0,75,296,3116761.0,31128.0,0df7834e-6373-4f30-9935-5c05d28e752d,12865.0,
2411,Jeremy Langford,Jeremy,Langford,RB,RB,,Inactive,30.0,72,211,2515416.0,28494.0,6512b90e-d6b3-4719-bb0c-a75f97673f37,10186.0,10473.0
8443,Evan Neal,Evan,Neal,OL,OL,NYG,Active,24.0,79,340,,,62ac4570-abad-47b2-9d0d-8cb2e9d9c9e3,15844.0,
8911,Drew Jordan,Drew,Jordan,DE,DL,,Active,24.0,75,255,,,810edb00-e115-11ec-ab0f-572872c6fda1,16632.0,
7346,Christian Rozeboom,Christian,Rozeboom,LB,LB,CAR,Active,28.0,74,230,3909013.0,33261.0,49abd11f-fe2b-4d15-99ed-f316d2ec67e1,15090.0,
1192,Lavonte David,Lavonte,David,LB,LB,TB,Active,35.0,73,233,14985.0,25768.0,9a612961-9fdf-47d0-b7ca-32b55adb1f61,8184.0,7539.0
6599,Cory Thomas,Cory,Thomas,DT,DL,,Active,26.0,78,315,3115478.0,32445.0,6196fbdb-f9fb-4766-b611-c1875f8f6236,14283.0,
5248,Gus Edwards,Gus,Edwards,RB,RB,,Active,29.0,73,238,3051926.0,31424.0,3ffc3993-461e-4477-9def-c9633b7feac1,13123.0,13606.0
11246,Larry Brooks,Larry,Brooks,DB,DB,,Active,22.0,72,204,,,567dfca0-eab9-11ed-a2dc-af2efc11d0db,16984.0,
3017,Jesse Davis,Jesse,Davis,OL,"OG,OL",,Active,32.0,78,309,2517316.0,28709.0,d4b7a6b6-9ad3-4bc9-b781-dc09e9a5ba01,10802.0,
11627,Troy Franklin,Troy,Franklin,WR,WR,DEN,Active,22.0,75,180,,,765dffd8-8112-4078-86a1-924ccebf1069,17719.0,
13165,Easton Mascarenas-Arnold,Easton,Mascarenas-Arnold,LB,LB,CLE,Active,,71,227,,,bbfced90-29da-11f0-995e-19a112062a09,19045.0,
4753,Michael Dunn,Michael,Dunn,OG,"OG,OL",,Active,30.0,77,315,2976213.0,30902.0,c5ae93f5-f293-4e9f-89a0-6d8bda64ee1e,12290.0,
1909,Robert Nelson,Robert,Nelson,CB,DB,,Inactive,30.0,"5'9""",175,17416.0,28237.0,87dd051c-c8c0-4c96-bec7-d342f5ba4797,9952.0,
1278,Duke Ihenacho,Duke,Ihenacho,SS,DB,,Injured Reserve,31.0,"6'1""",207,15190.0,25979.0,81fed5e8-2a1a-4f77-904e-78912a4a91bb,8428.0,
4711,Jonah Pirsig,Jonah,Pirsig,OT,OL,,Active,28.0,81,325,2970718.0,30755.0,c6fe7592-e8b4-4add-b4bf-57293e56e7b4,,
13180,Warren Peeples,Warren,Peeples,DL,DL,,Active,,74,230,,,4b14f840-2cdf-11f0-ba6f-256a51b72f35,19063.0,
2755,Eric Tomlinson,Eric,Tomlinson,TE,TE,,Active,32.0,78,263,2511973.0,28658.0,b3d7169b-9cf6-4fea-815a-26e4fb0ec16a,10553.0,
1578,Alex Okafor,Alex,Okafor,DE,DL,,Active,31.0,76,261,15976.0,26726.0,b200f413-296d-49f3-9ef2-f60e21c2f5fd,8656.0,8428.0
417,Lance Louis,Lance,Louis,G,OL,,Inactive,35.0,"6'3""",323,12684.0,,b3c13e59-e42d-434f-9c2d-57ee9a9e6949,7084.0,
2096,Spencer Long,Spencer,Long,C,OL,,Injured Reserve,31.0,77,318,16743.0,27606.0,5d03f256-0569-4908-a0bf-5f95325c8be3,9447.0,9643.0
8071,Mitchell Fraboni,Mitchell,Fraboni,LS,LS,DEN,Active,28.0,74,223,,,417f4ddc-b1a4-432d-bbcf-e95236c10efc,15780.0,
3649,Michael Cooper,Michael,Cooper,TE,TE,,Inactive,25.0,"6'5""",257,,29637.0,,11260.0,
7302,Omari Cobb,Omari,Cobb,LB,LB,,Active,24.0,76,223,4043618.0,32953.0,877c9dd4-a60d-4b8a-865c-ab46fb2efefc,15075.0,
5687,Anthony Sherrils,Anthony,Sherrils,DB,DB,,Active,,72,200,3051864.0,,673f1e54-2536-41bc-85b6-aefc70b69a22,,
12886,Jeremiah Byers,Jeremiah,Byers,OL,OL,,Active,,76,320,,,f1e9b670-2473-11f0-8cd3-ab90829680ad,,
7764,William Bradley-King,William,Bradley-King,DE,"DL,LB",,Active,27.0,76,265,,,16913d50-4fcd-401e-abb8-3a9fdfd24de5,15480.0,
11793,Travis Glover,Travis,Glover,OT,OT,GB,Inactive,25.0,78,317,,,de98051f-0e58-4eb7-9b6d-90aaceb95f98,18045.0,
225,L.P. LaDouceur,L.P.,LaDouceur,LS,LS,,Inactive,40.0,77,256,9349.0,7512.0,58ac0e67-b0c1-4a2d-b89d-ccf3296c787f,7095.0,3515.0
11397,Michael Turk,Michael,Turk,P,P,,Active,26.0,73,227,,,2968e6a0-f0de-11ed-a7f9-1784856708e3,,
4684,Jaylen Hill,Jaylen,Hill,CB,DB,,Inactive,27.0,70,186,3057517.0,30846.0,57d6fd4d-29e1-46cf-a3b0-601cc5b3d48d,12347.0,
1924,Ryan Shazier,Ryan,Shazier,LB,LB,,Inactive,28.0,"6'1""",230,16727.0,27543.0,8a372789-3c74-406d-b3de-d2ee387b1f22,9369.0,9430.0
809,Ras-I Dowling,Ras-I,Dowling,CB,DB,,Inactive,29.0,"6'1""",198,14038.0,,c513c82d-4da9-4df7-a303-12a5308e3e22,7512.0,
6328,Kyron Brown,Kyron,Brown,CB,DB,,Active,28.0,73,195,3125705.0,32522.0,cf93a57e-129e-4e81-8d40-d8772ee0403c,14223.0,
6936,Joseph Charlton,Joseph,Charlton,P,P,,Active,26.0,77,190,3924357.0,33360.0,9a76c690-1946-4860-9564-a0b7b9bbaf0a,14652.0,
11829,Solomon Byrd,Solomon,Byrd,DE,DL,,Active,25.0,75,250,,,cf6282ec-1e7e-4157-b2c1-fab1afa90f88,17956.0,
7735,Cary Angeline,Cary,Angeline,TE,TE,,Active,24.0,78,250,,,da95ded9-cafe-4dee-b2de-c75673cd9bce,15618.0,
1273,Francis Owusu,Francis,Owusu,WR,WR,,Active,27.0,75,219,3043278.0,30648.0,8a8aaa20-f29d-4dd9-bfbe-f8d842d05ce7,12376.0,
5955,Hunter Renfrow,Hunter,Renfrow,WR,WR,,Active,29.0,70,185,3135321.0,31981.0,34c523c7-bc58-49f0-a9cc-f9edd91fe00f,13749.0,14062.0
8671,Duplicate Player,Duplicate,Player,,,,,,,,,,,,
192,Adam Hayward,Adam,Hayward,ILB,LB,,Inactive,33.0,"6'1""",240,10625.0,,5ff4298d-2d58-4807-8313-52530155a594,5424.0,
13171,Major Williams,Major,Williams,DB,DB,,Active,,73,190,,,f1595110-2a78-11f0-83ce-111013bbab17,19006.0,
2159,Kendall James,Kendall,James,CB,DB,,Inactive,27.0,"5'10""",180,16854.0,27712.0,f58def24-67c6-4052-9147-052173797dc3,9688.0,
4667,Charmeachealle Moore,Charmeachealle,Moore,OLB,LB,,Inactive,26.0,"6'0""",222,3052414.0,,,12152.0,
8350,Isaac Taylor-Stuart,Isaac,Taylor-Stuart,DB,DB,,Active,24.0,74,200,,,72108f50-d313-11ec-8b77-45b1765fd110,16065.0,
7445,Khaylan Kearse-Thomas,Khaylan,Kearse-Thomas,LB,LB,,Active,24.0,73,224,3675959.0,33341.0,dc9ac528-179a-4841-b68c-16bd6066a6bd,15160.0,
3841,Tony McRae,Tony,McRae,CB,DB,,Inactive,28.0,70,185,2969422.0,29962.0,be4f1dbd-6ffd-4054-9f49-cc398d4ce5f3,11656.0,
11297,Dyontae Johnson,Dyontae,Johnson,LB,LB,,Active,24.0,74,230,,,acfda840-eb96-11ed-8278-218e0ede5943,17516.0,
11149,Sean Maginn,Sean,Maginn,C,,,Active,26.0,75,298,,,55c43e00-e852-11ed-8aba-253a2852a082,,
6711,Jalen Thompson,Jalen,Thompson,DB,DB,ARI,Active,27.0,71,190,4043089.0,32623.0,56992f39-70e7-4b6a-86da-0a4776504e7a,14330.0,14803.0
7621,J.T. Ibe,J.T.,Ibe,DB,DB,CAR,Active,25.0,70,195,,,47d3d8b8-b0c4-4c4b-84a6-4a6b48975feb,15550.0,
12010,Popo Aumavae,Popo,Aumavae,DT,DL,CAR,Inactive,26.0,75,315,,,21c0c7f0-0713-11ef-adcf-5149ab590667,18316.0,
6356,Dante Booker,Dante,Booker,OLB,LB,,Active,26.0,75,240,3121408.0,32154.0,991410bd-6edd-415e-9ab1-fb03f0fccc21,14045.0,
8049,Deuce Wallace,Deuce,Wallace,DB,DB,,Active,25.0,70,207,,,93e38713-71e4-4938-a222-9cd1486d0222,15747.0,
3015,Zack Wagenmann,Zack,Wagenmann,OLB,LB,,Inactive,26.0,"6'3""",258,,28814.0,5a3b0ec0-2bbe-4d38-9ac6-50947c56c07a,10340.0,
4262,Derrick Jones,Derrick,Jones,CB,DB,,Inactive,27.0,74,188,3051880.0,30316.0,a3012bb8-118f-41f9-a010-e264499ff750,12210.0,
6447,Jarrell Owens,Jarrell,Owens,DE,DL,,Active,27.0,75,262,3122439.0,32285.0,624218c7-a654-412f-9ebe-c574c4e74c0f,14141.0,
2047,Greg Ducre,Greg,Ducre,CB,DB,,Inactive,28.0,"5'10""",183,16989.0,27848.0,1d3184b0-e438-40ff-a56e-5092693249c6,10000.0,
610,Sean Weatherspoon,Sean,Weatherspoon,LB,LB,,Inactive,32.0,"6'2""",244,13243.0,23994.0,f5695563-cd94-4617-a719-d6dc6eb18eae,6598.0,5796.0
1372,Sheldon Richardson,Sheldon,Richardson,DT,DL,,Active,31.0,75,290,15811.0,26636.0,81e211e1-547a-4475-bcf6-8c8ffde057f5,8670.0,8314.0
3216,Kamalei Correa,Kamalei,Correa,LB,LB,,Inactive,27.0,75,241,3042874.0,29276.0,08c01429-e747-48f1-b38c-8e712fa53c8e,10982.0,
8865,Dylan Cook,Dylan,Cook,T,OT,,Active,27.0,78,305,,,57adb660-d3e0-11ec-8afa-57d9afd0ecba,16569.0,
6533,Dedrick Young,Dedrick,Young,ILB,LB,,Active,25.0,72,233,3700080.0,32291.0,8777f90a-8280-447b-9fb4-806989838e9f,14140.0,
104,Donnie Avery,Donnie,Avery,WR,WR,,Inactive,33.0,"5'11""",200,11267.0,,87ff59eb-66e3-4fe6-8c99-8c18b4c0eb36,,
11310,Derrick Langford,Derrick,Langford,CB,DB,,Active,24.0,73,205,,,f2249760-ebac-11ed-ad4f-8fc606e2e2b3,17537.0,
2191,Marcus Lucas,Marcus,Lucas,WR,WR,,Active,29.0,76,250,17382.0,27941.0,0fb168d1-c720-4e22-9e20-8b6432131548,9475.0,
10942,Viliami Fehoko,Viliami,Fehoko,DL,DL,,Inactive,25.0,76,267,,,5ce35506-7d1f-4795-92f5-834a1f5c5fe0,17153.0,
3370,Joey Hunt,Joey,Hunt,C,OL,,Active,30.0,74,299,2971563.0,29449.0,30e8767e-a208-494d-b684-4f1905e0ac10,11235.0,
5378,Jacob Martin,Jacob,Martin,DE,"DL,LB",WAS,Active,29.0,74,242,3138764.0,31156.0,b7337487-017c-42f4-b500-6802a35efbfc,12990.0,
12216,Steven Jones,Steven,Jones,OL,OL,,Active,24.0,77,340,,,0ddeaae0-07e0-11ef-80bd-270c39f1ed76,18273.0,
8574,Brandon Sebastian,Brandon,Sebastian,CB,DB,,Active,,77,245,,,0a8e3140-ca2e-11ec-91ee-43f06263964e,16319.0,
10947,Ventrell Miller,Ventrell,Miller,LB,LB,JAX,Active,26.0,72,232,,,adcc651b-c635-4d09-a411-63452f8192fa,16668.0,
11677,Braden Fiske,Braden,Fiske,DL,DL,LAR,Active,25.0,76,291,,,905fb2a2-6fc0-4af5-9f3c-860956cd164b,17775.0,
6493,Justin Johnson,Justin,Johnson,TE,TE,,Active,25.0,75,245,3917292.0,32339.0,f5153e47-fc18-4441-afc0-10c8a5ffec53,14102.0,
1592,Darren Fells,Darren,Fells,TE,TE,TB,Active,35.0,79,281,15773.0,26612.0,54d4e35a-2e6c-48f6-86ad-92dd596c173c,9758.0,8472.0
6393,Elkanah Dillon,Elkanah,Dillon,TE,TE,,Inactive,,,256,3139590.0,,,,
3868,Jalen Richard,Jalen,Richard,RB,RB,LV,Active,28.0,68,207,2972091.0,30000.0,c78c299b-7c73-40fc-9155-2ede7f9849c7,11522.0,12049.0
5323,Equanimeous St. Brown,Equanimeous,St. Brown,WR,WR,,Inactive,28.0,77,214,3932442.0,31177.0,0b97067d-9e06-4ec0-97b2-e1cb491e12a6,12560.0,13145.0
13151,Nick Kallerup,Nick,Kallerup,TE,TE,SEA,Active,,77,266,,,b312a490-2791-11f0-b675-0178dd6a62e2,18968.0,
5510,Taylor Hearn,Taylor,Hearn,G,OL,,Inactive,26.0,76,315,3122851.0,31309.0,b25967e0-9a90-4b59-bf85-168581e0da04,12577.0,
3389,Vadal Alexander,Vadal,Alexander,OT,OL,,Inactive,27.0,78,326,2976556.0,29468.0,7e926e70-bc43-4ab7-960c-0322ab59d484,10881.0,
806,Daniel Thomas,Daniel,Thomas,RB,RB,,Inactive,30.0,"6'0""",233,14056.0,24849.0,edbc58f3-86c0-40d9-9e55-25b19df79d4d,,
5166,Da'Mari Scott,Da'Mari,Scott,WR,WR,,Inactive,26.0,73,210,3056577.0,31460.0,aec7472c-3e0b-443f-8c48-cd8cf0e9734c,13136.0,
4507,Ben Braden,Ben,Braden,G,OL,,Active,28.0,78,329,2977626.0,30676.0,f4a43515-f437-499a-8c57-086eb579c5af,11780.0,
10990,Darius Rush,Darius,Rush,DB,DB,,Active,25.0,74,198,,,254842eb-c5ad-4e57-8679-3df5a674a14e,16960.0,
6982,Cheyenne O'Grady,Cheyenne,O'Grady,TE,TE,,Active,25.0,76,256,,,609b07d6-c704-4aa1-847f-7d6b575cfc60,14558.0,
533,Colt McCoy,Colt,McCoy,QB,QB,,Active,36.0,73,212,13199.0,24060.0,3699dfd9-d437-43f7-b674-adbb31e7e64b,6444.0,5699.0
13212,Cade McDonald,Cade,McDonald,WR,WR,,Active,,70,196,,,5653dd00-2f93-11f0-89c9-a564218f169a,19117.0,
291,Felix Jones,Felix,Jones,RB,RB,,Inactive,30.0,"5'10""",215,,,,,
4641,Keeon Johnson,Keeon,Johnson,WR,WR,,Active,27.0,74,211,3048701.0,30734.0,52848f63-d223-4f85-9ec8-c3a1974375a9,12378.0,
3087,Mike McCoy,Mike,McCoy,,,,Inactive,,,,,,,,8360.0
4043,Bruce Allen,Bruce,Allen,,,,Inactive,,,,,,,,9509.0
1579,Stepfan Taylor,Stepfan,Taylor,RB,RB,,Inactive,29.0,"5'9""",214,15981.0,26763.0,01547e57-de64-4860-a521-525509dacf5b,8759.0,
1388,Tyler Eifert,Tyler,Eifert,TE,TE,,Inactive,31.0,78,255,15788.0,26644.0,14ecf9dd-3a77-4847-8e62-407cd1182f1c,8782.0,8408.0
344,Julian Edelman,Julian,Edelman,WR,WR,,Injured Reserve,35.0,70,200,12649.0,9496.0,2bb70d56-a79a-4fa1-ae37-99858a3ffd55,6141.0,5440.0
8871,Nolan Turner,Nolan,Turner,DB,DB,,Active,25.0,73,202,,,3472dfa0-d3f3-11ec-befa-d934fa9cf701,15955.0,
2992,Daniel Munyer,Daniel,Munyer,C,OL,,Active,31.0,73,305,2511330.0,29133.0,e2ba47b5-f503-42fc-86d2-2f6061551a30,10716.0,
8457,Abraham Lucas,Abraham,Lucas,OL,OL,SEA,Active,26.0,78,322,,,0efe54f5-003e-49fa-b6de-1b37383c07f4,16054.0,
2403,Steven Nelson,Steven,Nelson,CB,DB,,Active,32.0,71,194,3045287.0,28486.0,c2e80cfc-33a8-43f4-a61e-57048244e4f8,10419.0,10495.0
5634,Michael Joseph,Michael,Joseph,CB,DB,,Inactive,27.0,72,194,4294837.0,31660.0,4ed347d1-170b-408e-b360-46a83557b56a,12780.0,
4257,Jack Tocho,Jack,Tocho,FS,DB,,Active,25.0,72,200,3051737.0,30358.0,fcc9d16f-4591-4ba2-9720-9fa187b9d9d5,12034.0,
5894,Germaine Pratt,Germaine,Pratt,LB,LB,LV,Active,29.0,75,250,3116724.0,31904.0,ac012bab-43f3-4e8c-9cf4-0fb20ffa55a2,13436.0,
4001,Jeff Knox,Jeff,Knox,OLB,LB,,Active,29.0,74,225,4081021.0,30094.0,d59adf1f-97dc-4787-b47b-9dc6148941ee,11735.0,
740,Brandon Stokley,Brandon,Stokley,WR,WR,,Inactive,41.0,"5'11""",192,,,,,
6903,Lloyd Cushenberry,Lloyd,Cushenberry,C,OL,TEN,Active,27.0,76,315,4035448.0,32753.0,8753f2f2-16df-41c8-b25d-c93ada64d78c,14515.0,
6975,Darrion Daniels,Darrion,Daniels,DT,DL,,Active,24.0,75,311,3919607.0,33195.0,9b747474-db7f-4137-a559-38402c828139,14551.0,
11654,Dante Miller,Dante,Miller,RB,RB,,Active,26.0,69,200,,,6e0c07b0-f42a-11ee-88d0-f12fe77edfe4,18036.0,
2016,Zach Fulton,Zach,Fulton,OL,OL,,Injured Reserve,30.0,77,321,16923.0,27721.0,5408024f-0014-4abe-9d27-4467d802d50a,9451.0,9618.0
4175,Chad Hansen,Chad,Hansen,WR,WR,,Active,27.0,73,202,3066074.0,30254.0,6335a39b-9cb4-4703-bed9-1835b9fc4791,11702.0,
3250,Le'Raven Clark,Le'Raven,Clark,T,"OL,OT",,Active,31.0,77,319,2577631.0,29316.0,d71abd0e-7a69-4e28-a2f3-d8d516f3d8a7,10974.0,
1779,Mitchell White,Mitchell,White,CB,DB,,Active,31.0,71,185,16541.0,27408.0,ac4c6eb8-b047-43c0-86a1-59da1b8d6ba4,8989.0,
6108,Jacques Patrick,Jacques,Patrick,RB,RB,,Active,27.0,74,231,3693033.0,32669.0,e2f3af7f-dd17-44f2-a000-d487a29f0f03,13964.0,
13017,Hajj-Malik Williams,Hajj-Malik,Williams,QB,QB,,Active,25.0,73,205,,,9ab62a90-254b-11f0-bd00-17ff3844772c,,
13256,Roderick Daniels,Roderick,Daniels,WR,WR,,Active,,69,186,,,8deb1970-77bb-11f0-bdf7-d3a5d4338e8a,19221.0,
905,Tyron Smith,Tyron,Smith,T,"OL,OT",,Active,34.0,77,320,13978.0,24796.0,c3f2ea91-98d6-4d37-b5bd-3c7ac07e5b24,7349.0,6441.0
1583,Marcus Cooper,Marcus,Cooper,CB,DB,,Inactive,31.0,74,197,15888.0,26875.0,38709da2-bd62-45f9-a7cd-f209879aca81,9082.0,8641.0
6869,Adam Trautman,Adam,Trautman,TE,TE,DEN,Active,28.0,77,253,3911853.0,32775.0,4e14183b-f974-4745-9d7f-8f5eb2a92a7d,14541.0,
12322,Kam Pedescleaux,Kam,Pedescleaux,DB,DB,,Active,24.0,69,185,,,8e9fa6b0-0c96-11ef-81cc-4777b83d7b1f,,
851,Brandon Harris,Brandon,Harris,CB,DB,,Inactive,28.0,"5'9""",191,10587.0,24847.0,165b0dd9-abaf-49d3-895b-80e79c5eb184,7510.0,
1733,Isaiah Frey,Isaiah,Frey,FS,DB,,Inactive,28.0,"5'11""",190,15084.0,25894.0,f9ada8bd-4a6a-49ac-abad-adf5bbafbb11,8231.0,
4480,Bobo Wilson,Bobo,Wilson,WR,WR,,Active,26.0,69,186,3045380.0,30481.0,ee8800ba-af54-4d69-9182-63fd0f789551,11886.0,
4901,Ray Lewis,Ray,Lewis,LB,LB,,Inactive,44.0,"6'1""",240,,,,,2246.0
2712,Blake Renaud,Blake,Renaud,RB,RB,,Inactive,26.0,"6'2""",255,2573314.0,28842.0,9c55a6f7-c387-43be-9561-b69a00d7d278,10810.0,
4247,Marquez Williams,Marquez,Williams,FB,RB,,Inactive,27.0,73,280,2985288.0,30353.0,8299eb95-6580-4bdc-989f-4a54d833dac6,12220.0,
510,Koa Misi,Koa,Misi,LB,LB,,Inactive,33.0,"6'3""",265,13287.0,24015.0,0cac1d16-8e3b-4c96-b674-9700a36cf772,6577.0,5875.0
411,Jeremy Maclin,Jeremy,Maclin,WR,WR,,Inactive,32.0,"6'0""",198,12579.0,9283.0,5f05de83-f15d-42f1-8271-284ca54f63de,5960.0,5169.0
1887,Darqueze Dennard,Darqueze,Dennard,CB,DB,,Active,30.0,71,202,16718.0,27552.0,05b308c7-13f6-4ea7-baed-4314896663cb,9619.0,9435.0
6071,Cameron Glenn,Cameron,Glenn,S,DB,,Active,25.0,73,205,3124096.0,32322.0,12c06147-b51b-4821-8df0-c15a53920de2,14075.0,
6115,Wes Hills,Wes,Hills,RB,RB,,Inactive,26.0,72,218,3060919.0,32473.0,14e3c57f-0eb2-49b5-9e94-10a4a54990cf,13665.0,14662.0
11167,Alex Ward,Alex,Ward,LS,LS,LAR,Active,26.0,76,241,,,75a604d0-e8e6-11ed-bfd2-35c6313bc80e,16950.0,
6234,Deonte Harty,Deonte,Harty,WR,WR,,Active,27.0,66,170,4411193.0,32398.0,8f1147cb-3040-4128-b113-5813816241ec,14191.0,
8156,Player Invalid,Player,Invalid,QB,QB,,Inactive,,,,,,,,
9509,Bijan Robinson,Bijan,Robinson,RB,RB,ATL,Active,23.0,71,215,,,f78d68c2-f9da-48e7-b954-26b69efd828d,16739.0,
4303,Jordan Moore,Jordan,Moore,FS,DB,,Inactive,28.0,75,225,2971542.0,30461.0,e8aca261-6e92-4e6d-bd21-3cfeb70ce9e4,18944.0,
7525,DeVonta Smith,DeVonta,Smith,WR,WR,PHI,Active,26.0,72,170,,,3555d07e-57ae-43de-97d5-b1b5bf055f17,15406.0,
1089,Drew Butler,Drew,Butler,P,P,,Inactive,31.0,"6'1""",217,15209.0,26219.0,dfbf5359-b403-4836-a75b-91aff4b84d5b,8538.0,
4561,Alvin Hill,Alvin,Hill,CB,DB,,Active,27.0,72,200,2976220.0,30543.0,ee039c9e-622f-4b57-b9ec-894069eefc91,,
11259,Gabriel Houy,Gabriel,Houy,OL,OL,,Active,26.0,78,306,,,0c6d20a0-ead7-11ed-86b8-630d0ad2d5af,17499.0,
12530,Travis Hunter,Travis,Hunter,WR,"DB,WR",JAX,Active,22.0,73,185,,,4a975d4c-d7cd-45ef-b258-db45187140eb,18578.0,
2918,Demetrius Wilson,Demetrius,Wilson,WR,WR,,Active,33.0,75,198,,,ea18746c-1f1f-49ab-8d75-025f1005bab4,,
2573,DaVaris Daniels,DaVaris,Daniels,WR,WR,,Active,32.0,73,201,2579839.0,28836.0,4dc15ea6-09ee-4a4d-b163-817fbbddfedf,,
1468,Brian Leonhardt,Brian,Leonhardt,TE,TE,,Inactive,30.0,"6'5""",255,16265.0,27065.0,b34b4d3d-2920-4d85-8fa0-3179c9598c9f,9902.0,
2457,Tyeler Davison,Tyeler,Davison,DT,DL,,Active,30.0,74,310,2517230.0,28542.0,be07b323-a23c-4589-9fe0-29ae6a537de9,10325.0,
11292,Tommy DeVito,Tommy,DeVito,QB,QB,,Active,27.0,74,210,,,a1ae8db0-eb91-11ed-a4cb-cd397e2b413c,16797.0,
6300,Cortez Broughton,Cortez,Broughton,DT,DL,,Active,26.0,74,293,3139036.0,32074.0,6ee96e28-60b0-4e30-b014-6962e7d1c3db,13706.0,
8696,C.J. Avery,C.J.,Avery,LB,LB,,Active,23.0,72,230,,,67c96420-ce06-11ec-9598-03840dd5f387,16427.0,
8433,Cade Brewer,Cade,Brewer,TE,TE,,Active,24.0,74,238,,,dfbe87f0-cda0-11ec-b94f-57e6927758e6,16134.0,
12476,Devin Neal,Devin,Neal,RB,RB,NO,Active,22.0,71,213,,,4ef874c1-50c3-4120-9199-0d5a4ae7c6dd,18521.0,
11707,Kiran Amegadjie,Kiran,Amegadjie,OL,OL,CHI,Active,23.0,77,326,,,ef8a696d-2bdd-489f-8883-7b556900466a,17735.0,
6080,Vitas Hrynkiewicz,Vitas,Hrynkiewicz,C,OL,,Active,26.0,76,300,4031164.0,32133.0,2ae2aec7-ff82-4d2f-85ad-bba52ac09650,14017.0,
7745,Marcus Murphy,Marcus,Murphy,DB,DB,,Active,,73,200,,,b86765a3-6035-4b1b-aa5e-c5626d6b3ab1,15235.0,
8595,Kyric McGowan,Kyric,McGowan,WR,WR,,Active,24.0,71,198,,,c1ebe1f0-ca62-11ec-bdda-4fe5bed84950,16360.0,
504,Micheal Spurlock,Micheal,Spurlock,WR,WR,,Inactive,34.0,"5'11""",210,,,f4f9983e-2334-4c10-afac-449ea4e83a90,,
3894,Garrett Griffin,Garrett,Griffin,TE,TE,,Active,29.0,76,246,2987440.0,30024.0,3cacaa27-a790-43ae-927c-8163b06f1a53,11502.0,
1811,Seantrel Henderson,Seantrel,Henderson,T,OL,,Active,29.0,79,351,16892.0,27765.0,5d4102ae-6e17-455d-8bfe-16fc7b7ab681,9425.0,9362.0
4371,Josh Tupou,Josh,Tupou,DT,DL,,Active,31.0,75,340,2979632.0,30586.0,1ad3e535-2b5c-48a8-82f0-c7a933d250f0,12183.0,
5743,Michael Cirino,Michael,Cirino,S,DB,,Inactive,,73,200,,31729.0,c75dfb40-6e18-41e3-bcaa-a7c85eaaa340,,
12511,Will Howard,Will,Howard,QB,QB,PIT,Active,23.0,76,236,,,b8a1b579-3a7e-4858-960b-fbfaca8de613,18512.0,
7831,Brenden Jaimes,Brenden,Jaimes,OL,"OL,OT",,Active,26.0,77,300,,,c30928f5-eef3-4aa8-be16-fa5d960b955b,15554.0,
2990,Kasey Redfern,Kasey,Redfern,P,P,,Active,30.0,73,205,17495.0,28307.0,728a0b65-0f9d-4af3-944b-b12cd74243bb,10131.0,
8002,Shane Buechele,Shane,Buechele,QB,QB,,Active,27.0,72,210,,,d7c63db7-dfe8-4cd6-a684-90342d12fa26,15262.0,
8594,Tyrese Robinson,Tyrese,Robinson,G,OL,,Active,26.0,75,319,,,c1190c20-ca63-11ec-bdda-4fe5bed84950,16084.0,
5574,Raymond Davison,Raymond,Davison,ILB,LB,,Active,26.0,73,230,3052144.0,31487.0,82a32245-a807-4018-be7e-a64e10abea6f,13174.0,
11059,Aubrey Miller,Aubrey,Miller,LB,LB,,Active,24.0,72,229,,,54e62870-e6f1-11ed-abca-c7a3a205e21d,17117.0,
6607,Nate Trewyn,Nate,Trewyn,C,OL,,Active,25.0,75,315,3163365.0,32489.0,d80bd709-da27-4f3f-884b-a1e420191453,13949.0,
