player_id,opta_id,search_rank,injury_start_date,news_updated,pandascore_id,college,birth_country,injury_notes,swish_id,fantasy_data_id,years_exp,active,gsis_id,number,last_name,first_name,birth_date,injury_body_part,weight,search_first_name,status,height,hashtag,espn_id,team,oddsjam_id,stats_id,depth_chart_order,search_full_name,rotowire_id,yahoo_id,injury_status,sportradar_id,team_abbr,age,team_changed_at,full_name,position,practice_description,sport,rotoworld_id,practice_participation,depth_chart_position,high_school,birth_city,fantasy_positions,competitions,birth_state,search_last_name,metadata.channel_id,metadata.rookie_year,metadata.years_exp_shift,metadata,metadata.source_id,metadata.override_active,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2024_6,metadata.name,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2021_3,metadata.injury_override_off_2021_0,metadata.injury_override_pre_2025_0,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2025_1,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2020_8,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2020_10,metadata.injury_override_post_2024_3,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2024_8,metadata.injury_override_regular_2024_17,metadata.injury_override_regular_2024_13
12777,,654.0,,1756083951678.0,,North Carolina Central,,,,,0.0,True,,80.0,Davis,Joaquin,,,195,joaquin,Active,76,#joaquindavis-NFL-FA-80,,,5F7AE4EDEE3B0D01,,,joaquindavis,18862.0,,,11288610-2311-11f0-833e-6da5d4b3f0d4,,,,Joaquin Davis,WR,,nfl,,,,Charles E. Jordan (NC),,['WR'],[],,davis,1222062618676563968,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8864,,9999999.0,,1660607704569.0,,Wisconsin-River Falls,,,1385997.0,,1.0,True,,0.0,Beise,Ben,,,255,ben,Active,77,#benbeise-NFL-FA-0,,,,,,benbeise,16537.0,,,36b0ce40-d3de-11ec-8afa-57d9afd0ecba,,,,Ben Beise,TE,,nfl,,,,West Lutheran (MN),,['TE'],[],,beise,1116853540489265152,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5817,,9999999.0,,1546297547418.0,,Marshall,,,,1036.0,0.0,False,,4.0,Leftwich,Byron,1980-01-14,,250,byron,Inactive,"6'5""",#byronleftwich-NFL-FA-4,,,,,,byronleftwich,,,,,,40.0,,Byron Leftwich,QB,,nfl,1478.0,,,,,['QB'],[],,leftwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12384,,9999999.0,,,,Florida,,,1161713.0,,1.0,True,,65.0,Eguakun,Kingsley,2001-03-23,,305,kingsley,Active,75,#kingsleyeguakun-NFL-DET-65,,DET,31A995B767B2,,,kingsleyeguakun,,,,7a987980-0ee4-11ef-b6e8-1b17def0576e,,24.0,,Kingsley Eguakun,OL,,nfl,,,OL,Sandalwood (FL),,['OL'],[],,eguakun,1113708812914683904,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,,9999999.0,,,,Florida,,,,18454.0,6.0,True,,5.0,Showers,Valdez,1993-06-28,,193,valdez,Active,72,#valdezshowers-NFL-FA-5,2578583.0,,,607064.0,,valdezshowers,11267.0,29697.0,,b1ab528d-ab16-40cf-9d73-b286cc54bac3,,28.0,,Valdez Showers,WR,,nfl,,,,,,['WR'],[],,showers,1116852890967736320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009,,9999999.0,,1661288432368.0,,Miami (FL),,,832080.0,19947.0,4.0,True,00-0034766,89.0,Herndon,Chris,1996-02-23,,253,chris,Active,76,#chrisherndon-NFL-FA-89,3123050.0,,,832080.0,,chrisherndon,12899.0,31077.0,,780a48de-d092-4e87-9c34-8d1b45a154cc,,26.0,,Chris Herndon,TE,,nfl,13228.0,,,Norcross (GA),,['TE'],[],,herndon,1116853048849727488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566,,9999999.0,,1554782712458.0,,Northern Iowa,,,,19450.0,5.0,True, 00-0033651,79.0,Schult,Karter,1993-12-21,,265,karter,Active,75,#karterschult-NFL-FA-79,2986781.0,,,,,karterschult,13314.0,30546.0,,6bc64594-cdc1-4252-b896-dd3b667eccc2,,28.0,,Karter Schult,DE,,nfl,,,,Tripoli (IA),,['DL'],[],,schult,1116852988531441664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,,9999999.0,,,,Notre Dame,,,,18393.0,9.0,True,,0.0,Carlisle,Amir,1992-09-24,,195,amir,Active,70,#amircarlisle-NFL-FA-0,2577257.0,,,,,amircarlisle,11288.0,29567.0,,e4a49441-6f2e-4762-b9d0-a619dc244179,,32.0,,Amir Carlisle,WR,,nfl,,,,King's Academy,,['WR'],[],,carlisle,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,,9999999.0,,,,Memphis,,,,15213.0,1.0,False,,26.0,Steeples,Robert,1989-11-27,,192,robert,Inactive,"6'1""",#robertsteeples-NFL-FA-26,16292.0,,,,,robertsteeples,,,,62f37027-a6f5-4e2e-85c2-f30876002aa8,,27.0,,Robert Steeples,CB,,nfl,,,,,,['DB'],[],,steeples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,,478.0,,1641678956950.0,,Northwestern,,,830853.0,20966.0,3.0,True, 00-0035283,0.0,Thorson,Clayton,1995-12-25,,222,clayton,Active,76,#claytonthorson-NFL-NYG-0,3116144.0,NYG,,830853.0,,claytonthorson,13513.0,31999.0,,3cbf12f3-11df-4ced-a321-4877b129420c,,26.0,,Clayton Thorson,QB,,nfl,,,,Wheaton North (IL),,['QB'],[],,thorson,1116853207872569344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6941,,9999999.0,,1741815016759.0,,Oregon,,,910460.0,21994.0,5.0,True,,43.0,Dye,Troy,1996-09-18,,225,troy,Active,75,#troydye-NFL-LAC-43,4038946.0,LAC,CE22407AA1B5,,2.0,troydye,14740.0,32802.0,,f070d4ef-1904-47f2-87d3-b9e2788789ed,,28.0,,Troy Dye,LB,,nfl,,,LILB,Norco (CA),,['LB'],[],,dye,1113708694647894017,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,,9999999.0,,,,Auburn,,,,16495.0,11.0,True,,38.0,White,Ryan,1992-01-22,,197,ryan,Active,70,#ryanwhite-NFL-FA-38,17286.0,,,,,ryanwhite,11666.0,28090.0,,9f2a1456-03a9-4601-a9fa-3262399a7641,,33.0,,Ryan White,CB,,nfl,,,,Lincoln,,['DB'],[],,white,1202954209461272576,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,,9999999.0,,,,Florida,,,,16630.0,6.0,False,,38.0,Roberson,Marcus,1992-10-04,,191,marcus,Inactive,"6'0""",#marcusroberson-NFL-FA-38,2578582.0,,,607063.0,,marcusroberson,9331.0,27968.0,,35f7f0dc-e2b0-40e4-99af-5319a54b4045,,27.0,,Marcus Roberson,CB,,nfl,,,,St. Thomas Aquinas (FL),,['DB'],[],,roberson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,9999999.0,,1608423933523.0,,Penn State,,,,13073.0,11.0,True,00-0027986,0.0,Wisniewski,Stefen,1989-03-22,,305,stefen,Injured Reserve,75,#stefenwisniewski-NFL-FA-0,169.0,,,,,stefenwisniewski,7441.0,24835.0,,65006631-45b1-4920-b0a3-f00277119f1e,,32.0,,Stefen Wisniewski,OG,,nfl,6599.0,,,Central Catholic (PA),,"['OG', 'OL']",[],,wisniewski,1116853546730389504,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,
7789,,9999999.0,,1723010719908.0,,Georgia Tech,,,919462.0,,3.0,True,,84.0,Camp,Jalen,1998-07-10,,220,jalen,Active,74,#jalencamp-NFL-FA-84,,,ADB9D2698C3E,,,jalencamp,15248.0,,,a7bee0dc-2f5a-4073-a785-85a34c60dda1,,26.0,,Jalen Camp,WR,,nfl,,,,South Forsyth (GA),,['WR'],[],,camp,1113708841297539073,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12982,,9999999.0,,,,Southern Miss,,,,,0.0,True,,,Steppings,Remario,,,,remario,Active,,#remariosteppings-NFL-NE,,NE,,,,remariosteppings,,,,9937f860-2532-11f0-8126-e7a34046e2d6,,,,Remario Steppings,DL,,nfl,,,,,,['DL'],[],,steppings,1223044093169377280,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,,9999999.0,,1689348941998.0,,Tennessee,,,459335.0,14048.0,10.0,True,00-0029568,97.0,Jackson,Malik,1990-01-11,,285,malik,Active,77,#malikjackson-NFL-CLE-97,15047.0,CLE,,,,malikjackson,8150.0,25847.0,,252da24d-9eb7-4871-ae76-199918f412d8,,32.0,,Malik Jackson,DT,,nfl,7528.0,,,Birmingham (CA),,"['DL', 'LB']",[],,jackson,1116852668187279360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901,,9999999.0,,,,Texas A&M,,,,17369.0,0.0,True,,84.0,Kennedy,Malcome,1992-04-03,,207,malcome,Active,71,#malcomekennedy-NFL-FA-84,,,,556533.0,,malcomekennedy,,,,26fede95-1c57-4312-9fdb-dcc94a6412c4,,32.0,,Malcome Kennedy,,,nfl,,,,Cayuga,,,[],,kennedy,1202954212586029056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,9999999.0,,,,Utah,,,,9801.0,11.0,False,,99.0,Kruger,Paul,1986-02-15,,270,paul,Inactive,"6'4""",#paulkruger-NFL-FA-99,12437.0,,,,,paulkruger,6062.0,9321.0,,0fa04a20-a500-4f7a-a881-6b261e01d5ca,,34.0,,Paul Kruger,DE,,nfl,5181.0,,,"Timpanogos, UT, USA",,['DL'],[],,kruger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,,9999999.0,,,,Boston College,,,,12453.0,14.0,False,00-0024330,41.0,Blackmon,Will,1984-10-27,,204,will,Inactive,"6'0""",#willblackmon-NFL-FA-41,9701.0,,,216199.0,,willblackmon,4991.0,7864.0,,5bd91ec9-3d48-48c1-b36e-78462044acfc,,35.0,,Will Blackmon,FS,,nfl,,,,Bishop Hendricken (RI),,['DB'],[],,blackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7620,,,,,,Massachusetts,,,,,1.0,True,,45.0,Miller,Jarvis,1997-07-29,,225,jarvis,Active,74,#jarvismiller-NFL-FA-45,,,,,,jarvismiller,15547.0,,,855f5d4a-91a3-40b0-9e8f-7435ecaf57c1,,24.0,,Jarvis Miller,LB,,nfl,,,,Suffield (CT),,['LB'],[],,miller,1116853410935603200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6180,,9999999.0,,1692574860965.0,,Colorado State-Pueblo,,,,21080.0,3.0,True,,0.0,Williams,Darius,,,193,darius,Active,72,#dariuswilliams-NFL-FA-0,3145366.0,,,,,dariuswilliams,15487.0,32215.0,,003999e7-4bb2-48a9-a2ec-7eb3b85a7d82,,,,Darius Williams,CB,,nfl,,,,Williams Field,,['DB'],[],,williams,1116853212947677184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471,,9999999.0,,,,West Virginia,,,,19339.0,5.0,True,,30.0,Fleming,Reese,1993-12-06,,203,reese,Inactive,71,#reesefleming-NFL-FA-30,2979525.0,,,,,reesefleming,,30472.0,,452d7e2c-e9ad-4224-b670-051ebf6468f6,,28.0,,Reese Fleming,CB,,nfl,,,,Curie Metropolitan (IL),,['DB'],[],,fleming,1116852972014272512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,,9999999.0,,1567287306275.0,,Penn State,,,,18246.0,6.0,False,00-0032606,48.0,Carter,Kyle,1992-12-17,,245,kyle,Inactive,75,#kylecarter-NFL-FA-48,2582138.0,,,609486.0,,kylecarter,11496.0,29537.0,,155ef610-f858-4ee1-b180-afd7cf337631,,29.0,,Kyle Carter,TE,,nfl,,,,William Penn (DE),,['TE'],[],,carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6484,,1745.0,,1573000817907.0,,Texas A&M-Commerce,,,,21489.0,3.0,True, 00-0035116,96.0,Onuoha,Michael,1993-06-29,,255,michael,Active,77,#michaelonuoha-NFL-FA-96,4290803.0,,,,,michaelonuoha,14122.0,32311.0,,a8873d1a-d00f-454a-b18d-8e833d429108,,28.0,,Michael Onuoha,OLB,,nfl,,,,Santa Fe (OK),,['LB'],[],,onuoha,1116853257759621120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8749,,9999999.0,,1747078535363.0,,Charleston (WV),,,1191983.0,,3.0,True,,13.0,McAllister,Tyreik,1998-04-07,,185,tyreik,Active,70,#tyreikmcallister-NFL-FA-13,,,483111F54D6F,,,tyreikmcallister,16476.0,,,2a77de20-d253-11ec-b16e-cf7159baf83d,,27.0,,Tyreik McAllister,RB,,nfl,,,,Latta (SC),,['RB'],[],,mcallister,1113708768337620992,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,,1232.0,,1596385216436.0,,Miami,,,,19160.0,5.0,True,00-0033242,48.0,Grace,Jermaine,1993-11-08,,223,jermaine,Active,72,#jermainegrace-NFL-FA-48,3051924.0,,,739802.0,,jermainegrace,12043.0,30499.0,,eceef7ad-494e-4a84-a6d6-e7253fb554f0,,28.0,,Jermaine Grace,LB,,nfl,,,,Miramar (FL),,['LB'],[],,grace,1116852949927067648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,,9999999.0,,,,Louisville,,,,19608.0,5.0,True,,70.0,Brown,DeAngelo,1994-02-14,,310,deangelo,Active,73,#deangelobrown-NFL-FA-70,2970203.0,,,,,deangelobrown,,30745.0,,d29dbd98-909b-4245-8c8e-ffde0de96964,,27.0,,DeAngelo Brown,NT,,nfl,,,,Savannah Christian (GA),,['DL'],[],,brown,1116853009255497728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7052,,9999999.0,,1683164408044.0,,Penn State,,,884623.0,22061.0,3.0,True,,28.0,Reid,John,1996-05-15,,187,john,Active,70,#johnreid-NFL-FA-28,3929653.0,,,,,johnreid,14710.0,32811.0,,f113cf01-5a86-4ed9-ae34-dcdbac9e11a6,,27.0,,John Reid,CB,,nfl,,,,St. Joseph's Prep (PA),,['DB'],[],,reid,1116853327045328896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7087,,600.0,,1756216206591.0,,Central Michigan,,,912553.0,21782.0,5.0,True,,23.0,Ward,Jonathan,1997-09-30,,202,jonathan,Active,72,#jonathanward-NFL-FA-23,4039274.0,,8491C5649040,,,jonathanward,15106.0,33088.0,,1dc6b133-355f-451e-856f-d02839681578,,27.0,,Jonathan Ward,RB,,nfl,,,,Bishop McNamara (IL),,['RB'],[],,ward,1113708816685363200,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,,9999999.0,,1523921101145.0,,South Carolina,,,,14923.0,7.0,False,00-0030126,60.0,Johnson,T.J.,1990-07-17,,300,tj,Inactive,"6'4""",#tjjohnson-NFL-FA-60,15915.0,,,,,tjjohnson,9574.0,26874.0,,dadcbaf3-cd13-43dd-8b7a-9f81db468872,,30.0,,T.J. Johnson,C,,nfl,,,,Aynor (SC),,['OL'],[],,johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12179,,9999999.0,,,,Ohio,,,1226675.0,,1.0,True,,,Mathews,Rodney,,,311,rodney,Active,73,#rodneymathews-NFL-FA,,,A118443BF3D7,,,rodneymathews,,,,9f300f90-07ca-11ef-bdeb-0d8aeff21669,,,,Rodney Mathews,DT,,nfl,,,,Craigmont (TN),,['DL'],[],,mathews,1116852716258197504,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11031,,9999999.0,,1742339726475.0,,Pittsburgh,,,1176705.0,,2.0,True,,36.0,Hill,Brandon,2000-09-06,Leg,195,brandon,Active,71,#brandonhill-NFL-FA-36,,,C254067AE4D6,,,brandonhill,17363.0,,Questionable,2be4f414-9baa-4ccd-9a52-444c3e4b6738,,24.0,,Brandon Hill,DB,,nfl,,,,Wekiva (FL),,['DB'],[],,hill,1113708783789436928,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12969,,645.0,,1754850001700.0,,UC Davis,,,,,0.0,True,,34.0,Larison,Lan,2001-10-11,Leg,209,lan,Inactive,71,#lanlarison-NFL-NE-34,,NE,95515438F5363A92,,6.0,lanlarison,18886.0,,IR,e2d48330-251e-11f0-aae1-fdfd5aa92d71,,23.0,,Lan Larison,RB,,nfl,,,RB,Vallivue (ID),,['RB'],[],,larison,1222998766760501248,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8423,,515.0,,1756340425473.0,,UCLA,,,922451.0,,3.0,True,,38.0,Brown,Brittain,1997-10-10,,205,brittain,Active,73,#brittainbrown-NFL-CHI-38,,CHI,46774E782E25,,,brittainbrown,16294.0,,,387c8819-5892-4528-ac33-0ec72b24cc2f,,27.0,,Brittain Brown,RB,,nfl,,,,Cherokee (GA),,['RB'],[],,brown,1113708768891269121,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10865,,689.0,,1693411209262.0,,USC,,,1110307.0,,1.0,True,,35.0,Dye,Travis,1999-08-24,,201,travis,Active,70,#travisdye-NFL-FA-35,,,,,,travisdye,17028.0,,,46cb9c30-ebaa-11ed-b05b-f11b75745f7c,,24.0,,Travis Dye,RB,,nfl,,,,Norco (CA),,['RB'],[],,dye,1116852645617729536,,,,bbf508de-5698-4db5-9442-eec924a4fccb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,9999999.0,,,,Illinois,,,,3931.0,6.0,False,,28.0,Mendenhall,Rashard,1987-06-19,,225,rashard,Inactive,"5'10""",#rashardmendenhall-NFL-FA-28,,,,,,rashardmendenhall,,,,,,30.0,,Rashard Mendenhall,RB,,nfl,,,,,,['RB'],[],,mendenhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3232,,9999999.0,,1727799330152.0,,Georgia Tech,,,691549.0,17993.0,9.0,True,00-0033064,97.0,Gotsis,Adam,1992-09-23,,287,adam,Active,76,#adamgotsis-NFL-TB-97,2971498.0,TB,183A06D5EA6F,,,adamgotsis,11044.0,29297.0,,56c81bc7-72ac-4356-a737-b8010f931b56,,32.0,,Adam Gotsis,DE,,nfl,11416.0,,,Kew (AUS),,['DL'],[],,gotsis,1113708890014380032,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6862,,9999999.0,,1756344025492.0,,LSU,,,976649.0,22008.0,5.0,True,,77.0,Charles,Saahdiq,1999-07-26,,321,saahdiq,Active,76,#saahdiqcharles-NFL-DAL-77,4242230.0,DAL,BD9E133D2DA4,,,saahdiqcharles,14516.0,32778.0,,c8fc4151-7d5b-49d3-b269-e5b2b1246736,,26.0,,Saahdiq Charles,T,,nfl,,,,Madison-Ridgeland Academy (MS),,"['OL', 'OT']",[],,charles,1113708835408736256,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5968,,1531.0,,1614825619026.0,,Clemson,,,,20758.0,3.0,True, 00-0035155,25.0,Fields,Mark,1996-10-10,,192,mark,Active,70,#markfields-NFL-SF-25,3728261.0,SF,,867758.0,,markfields,13646.0,32357.0,,f60017c5-e44c-4256-831f-86c8d8626481,,25.0,,Mark Fields,CB,,nfl,,,,William A. Hough (NC),,['DB'],[],,fields,1116853182950014976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,9999999.0,,,,Coastal Carolina,,,,9940.0,15.0,False,,0.0,Thigpen,Tyler,1984-04-14,,218,tyler,Inactive,73,#tylerthigpen-NFL-FA-0,,,,,,tylerthigpen,,,,54d4d41b-5999-40ce-9395-9bd086564951,,37.0,,Tyler Thigpen,RB,,nfl,,,,Fairfield Central (SC),,"['QB', 'RB']",[],,thigpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5051,,9999999.0,,1741672561163.0,,LSU,,,865566.0,19870.0,7.0,True,00-0034356,26.0,Jackson,Donte,1995-11-08,,180,donte,Active,70,#dontejackson-NFL-LAC-26,3843769.0,LAC,4E589D7AA605,,1.0,dontejackson,12610.0,31025.0,,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,,29.0,,Donte Jackson,CB,,nfl,13144.0,,LCB,Riverdale (LA),,['DB'],[],,jackson,1113708819847868416,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11036,,9999999.0,,1753323633560.0,,Iowa State,,,1121747.0,,2.0,True,,23.0,Johnson,Anthony,1999-12-02,Undisclosed,205,anthony,Active,72,#anthonyjohnson-NFL-NYG-23,,NYG,3631E0644551,,,anthonyjohnson,17429.0,,PUP,f7bc36e8-7fb8-4d91-8216-f6a3a669f069,,25.0,,Anthony Johnson,DB,,nfl,,,,St. Petersburg (FL),,['DB'],[],,johnson,1113708803016126464,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,,692.0,,1756368627098.0,,Clemson,,,1161667.0,,3.0,True,,25.0,Booth,Andrew,2000-09-28,,194,andrew,Active,72,#andrewbooth-NFL-DAL-25,,DAL,8055430CE211,,,andrewbooth,15952.0,,,d32d1009-a0b0-4b8d-acfc-10326b660eae,,24.0,,Andrew Booth,DB,,nfl,,,,Archer (GA),,['DB'],[],,booth,1113708712343662592,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4083,,9999999.0,,1687890917138.0,,Washington,,,837813.0,18929.0,7.0,True,00-0033543,24.0,Jones,Sidney,1996-05-21,,181,sidney,Active,72,#sidneyjones-NFL-FA-24,3127299.0,,87887203BED8,,,sidneyjones,11905.0,30156.0,,4de23d54-2169-4b17-b0d0-c47b2edd9f73,,28.0,,Sidney Jones,CB,,nfl,12206.0,,,West Covina (CA),,['DB'],[],,jones,1116852923339374592,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12815,,682.0,,1756258521626.0,,Iowa State,,,,,0.0,True,,41.0,Klotz,Stevo,,,260,stevo,Active,76,#stevoklotz-NFL-FA-41,,,A4193249F22A0398,,,stevoklotz,18839.0,,,ca2eed00-23ae-11f0-a139-771c091b0ec3,,,,Stevo Klotz,TE,,nfl,,,,Chaska (MN),,['TE'],[],,klotz,1222334421701492736,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3798,,9999999.0,,,,Temple,,,,18612.0,0.0,False,,64.0,Ahmed,Shahbaz,1994-06-14,,296,shahbaz,Inactive,"6'3""",#shahbazahmed-NFL-FA-64,,,,,,shahbazahmed,11286.0,29899.0,,,,24.0,,Shahbaz Ahmed,G,,nfl,,,,,,['OL'],[],,ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,,9999999.0,,1576543226959.0,,Pittsburgh,,,,19158.0,5.0,True,00-0033240,86.0,Orndoff,Scott,1993-12-16,,255,scott,Active,76,#scottorndoff-NFL-FA-86,3045163.0,,,733680.0,,scottorndoff,11894.0,30388.0,,355bf682-53b6-46c1-8052-eaf75c805278,,28.0,,Scott Orndoff,TE,,nfl,12535.0,,,Seton-LaSalle (PA),,['TE'],[],,orndoff,1116852949499248640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7230,,9999999.0,,1725312345144.0,,LSU,,,1109664.0,22231.0,4.0,True,,76.0,Traore,Badara,1997-03-12,Knee,320,badara,Inactive,79,#badaratraore-NFL-FA-76,4362648.0,,113AE3DC3391,,,badaratraore,15168.0,33181.0,Questionable,096f3b4f-34cc-448f-9fb1-9a7f30a1ecdc,,27.0,,Badara Traore,T,,nfl,,,,Matignon (MA),,"['OL', 'OT']",[],,traore,1113708880728190976,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5404,,9999999.0,,,,San Jose State,,,,20454.0,4.0,True,00-0034212,67.0,Gonzalez,Chris,1995-07-03,,310,chris,Active,75,#chrisgonzalez-NFL-FA-67,3052709.0,,,,,chrisgonzalez,13148.0,31232.0,,ef133256-fb0b-4a2e-bef8-48b5245395a1,,26.0,,Chris Gonzalez,G,,nfl,,,,Salesian,,['OL'],[],,gonzalez,1116853097176498176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5877,,9999999.0,,1754873704136.0,,Mississippi State,,,835506.0,20828.0,6.0,True, 00-0035526,74.0,Jenkins,Elgton,1995-12-26,,311,elgton,Active,77,#elgtonjenkins-NFL-GB-74,3115485.0,GB,868EBC3D5527,,,elgtonjenkins,13669.0,31876.0,,b5d116d8-11d4-43b1-8f0b-9a3ba26648c9,,29.0,,Elgton Jenkins,G,,nfl,14095.0,,OL,Clarksdale (MS),,"['OG', 'OL']",[],,jenkins,1113708801153855488,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11653,,634.0,,1756339825241.0,,International Pathway Program,,,1506548.0,,1.0,True,,39.0,Smyth,Charlie,2001-06-26,,210,charlie,Active,76,#charliesmyth-NFL-NO-39,,NO,0FC2676B3447,,,charliesmyth,18034.0,,,f5c4a0e0-eecb-11ee-aa6f-2b08db5c8f4c,,24.0,,Charlie Smyth,K,,nfl,,,,,,['K'],[],,smyth,1113708688578736128,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514,,,,,,Miami,,,,,1.0,True,,0.0,Pinckney,Michael,1998-05-28,,220,michael,Inactive,73,#michaelpinckney-NFL-FA-0,,,,,,michaelpinckney,,,,a377423e-416b-4a5d-b183-9f37645e447f,,23.0,,Michael Pinckney,LB,,nfl,,,,Raines (FL),,['LB'],[],,pinckney,1116853400961548288,,,,,,COV,,,,,,,,,,,,,,,,,,,,,,,,,,,
5064,,620.0,,1754569538518.0,,Louisiana,,,736992.0,19876.0,6.0,True, 00-0034745,35.0,Walker,Tracy,1995-02-01,Suspension,206,tracy,Active,73,#tracywalker-NFL-FA-35,3042499.0,,B825E3413F82,,,tracywalker,12747.0,31052.0,Sus,6b8cdb8a-db1d-4a3f-85dc-37cedef65c0a,,29.0,,Tracy Walker,DB,,nfl,,,,Brunswick (GA),,['DB'],[],,walker,1116853052129673216,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,9999999.0,,1573002016541.0,,Texas,,,,13400.0,11.0,True,00-0028041,96.0,Acho,Sam,1988-09-06,,259,sam,Active,75,#samacho-NFL-FA-96,14152.0,,,399354.0,,samacho,7454.0,24890.0,,94cbc2c8-07e4-4779-851b-b657b46a7920,,33.0,,Sam Acho,LB,,nfl,,,,St. Mark's (TX),,['LB'],[],,acho,1116853558126313472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,9999999.0,,,,Auburn,,,,9555.0,11.0,False,,75.0,Marks,Sen'Derrick,1987-02-23,,294,senderrick,Inactive,"6'2""",#senderrickmarks-NFL-FA-75,12445.0,,,300543.0,,senderrickmarks,6069.0,9326.0,,36a2829a-eb59-46be-9ef3-20d3955fd49d,,33.0,,Sen'Derrick Marks,DT,,nfl,,,,Vigor (AL),,['DL'],[],,marks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
